Protocol,Packet Type,Traffic Type,Attack Type,Attack Signature,Action Taken,Severity Level,Network Segment,Log Source,Source IP FirstOctet,Destination IP FirstOctet,City,Region,Browser,Operating System,Anomaly Score Category,Packet Length Category
0,0,2,2,0,2,0,2,1,176,23,215,22,0,2,3,0
2,0,2,0,1,2,0,2,1,162,187,174,16,0,2,1,0
1,1,2,1,0,0,2,1,0,58,220,16,23,1,3,3,2
0,0,0,0,0,1,0,2,0,120,9,226,14,0,0,1,2
2,0,0,2,0,2,1,2,0,161,121,101,14,0,3,2,1
0,0,2,0,1,0,0,0,0,151,102,245,11,0,3,3,1
1,0,2,2,0,1,0,1,1,178,60,30,21,0,3,3,1
1,1,0,0,1,0,1,1,0,56,31,210,12,0,2,2,2
1,0,0,0,1,2,0,2,0,8,158,29,8,0,3,3,2
1,1,2,0,0,2,0,0,0,17,97,310,5,0,3,1,2
0,0,1,1,0,2,2,0,1,110,204,4,19,0,3,3,2
2,1,0,2,1,1,2,1,1,66,43,208,21,0,3,3,2
1,1,0,0,0,2,1,0,0,18,213,77,2,0,3,3,1
0,1,1,0,0,1,2,1,0,119,98,228,10,1,1,3,1
1,0,1,2,1,0,0,2,0,109,184,288,15,0,2,1,1
1,0,1,0,0,2,2,2,1,197,215,284,13,0,0,2,3
1,0,2,0,0,2,2,2,0,200,183,98,7,0,3,3,1
1,0,2,2,1,2,1,2,0,183,113,51,11,1,1,1,2
0,1,0,2,1,0,0,0,1,169,147,128,1,0,2,0,0
2,1,1,0,1,0,2,2,0,31,145,160,7,0,1,0,1
2,0,1,2,1,1,2,2,0,169,161,112,17,0,0,3,0
0,0,1,0,0,0,1,1,1,5,178,206,5,0,2,3,1
0,1,1,1,0,1,1,2,0,7,104,293,27,0,3,1,2
0,1,0,2,1,0,1,1,0,77,180,171,7,0,2,3,1
0,1,1,0,1,1,0,0,1,10,199,177,0,0,3,2,0
0,1,2,1,1,0,0,0,1,168,86,295,11,0,2,2,0
2,1,0,1,1,1,2,2,0,180,140,141,25,0,2,3,3
1,0,2,2,0,0,0,0,0,54,220,153,14,0,3,0,0
1,1,1,2,1,0,0,0,0,64,167,95,24,1,3,2,0
2,0,1,2,1,1,1,1,0,110,88,87,3,0,0,0,1
0,0,0,2,0,0,1,1,0,212,56,99,5,0,2,2,1
0,1,2,0,0,1,2,1,1,213,82,267,1,0,3,3,0
2,0,0,1,1,1,1,2,0,118,89,119,20,0,2,2,2
1,1,1,2,0,0,0,0,0,90,116,76,11,0,0,1,3
2,1,0,0,1,1,1,1,0,162,61,92,23,0,1,2,0
2,0,0,0,1,1,0,1,0,205,53,181,23,0,3,2,1
0,1,0,0,1,2,0,2,0,14,128,16,12,0,1,0,3
1,1,2,0,0,0,2,1,0,220,115,259,14,0,2,0,2
0,0,1,0,0,2,2,2,0,97,10,107,27,0,3,2,1
1,0,0,0,0,0,1,2,0,66,161,303,14,0,0,3,0
0,1,1,2,0,0,1,1,1,54,52,286,20,0,3,2,1
2,0,1,2,0,1,2,2,0,210,88,126,18,0,3,2,2
1,0,2,2,1,2,0,0,0,142,163,106,10,0,2,1,0
2,1,1,2,1,2,1,2,0,113,71,185,12,1,1,3,2
1,1,0,0,0,0,0,0,0,74,62,259,9,0,1,3,2
0,1,0,2,0,1,1,1,1,148,222,299,13,0,2,2,0
2,1,2,1,0,0,0,1,0,47,71,74,1,1,1,1,0
1,1,0,2,1,2,2,2,1,42,146,286,25,1,3,0,3
1,0,1,0,1,0,0,2,1,69,9,120,24,0,3,1,2
0,0,1,2,0,2,0,1,0,31,197,280,7,0,3,2,3
0,0,1,1,1,1,0,2,1,185,214,221,27,0,2,2,3
0,0,1,0,0,1,0,2,0,62,190,118,9,0,3,1,0
2,0,1,2,0,2,0,1,1,114,111,287,20,0,3,3,3
0,0,1,1,1,0,1,1,0,209,47,181,24,1,1,3,3
2,0,0,0,0,1,2,2,0,91,209,257,9,0,2,0,0
0,0,1,1,1,0,1,1,0,74,131,302,10,1,1,0,3
1,0,2,2,0,2,2,2,1,123,62,175,10,0,3,0,2
2,1,2,2,1,0,2,2,1,79,60,215,27,1,1,1,0
1,1,0,0,0,2,1,2,1,63,33,294,7,0,2,0,0
1,1,1,2,1,1,2,2,0,49,94,203,22,0,2,1,2
2,1,0,1,1,0,2,2,0,3,62,169,13,0,3,0,0
0,0,2,2,1,0,2,2,1,15,216,225,2,0,2,2,1
0,0,0,2,0,1,1,2,0,62,131,207,16,1,1,0,0
1,1,2,0,0,1,1,2,1,206,114,301,1,1,1,3,3
1,0,1,2,1,0,0,0,0,10,5,171,2,0,3,3,3
2,0,2,0,1,0,1,1,1,198,25,147,9,0,3,2,1
2,1,0,0,0,2,1,2,0,38,58,210,27,0,3,2,0
1,0,2,1,0,0,1,2,0,131,213,291,16,0,2,2,3
2,0,0,1,1,0,0,0,0,145,134,109,3,1,3,3,3
0,1,0,0,0,1,0,2,1,65,6,306,3,0,1,3,1
0,1,2,1,1,0,0,2,0,115,155,270,4,0,3,2,2
0,0,0,2,0,0,2,2,1,217,104,200,6,0,2,2,1
2,0,2,1,1,2,0,2,1,212,185,300,4,0,1,0,0
2,1,0,2,0,0,2,0,0,217,88,263,24,0,1,0,3
2,1,1,1,0,2,0,0,0,216,19,77,11,1,3,1,0
2,1,2,2,0,2,0,1,0,172,49,138,21,0,3,1,0
2,1,1,1,1,1,0,0,0,9,45,163,18,1,1,3,1
2,1,1,0,0,2,1,0,0,152,44,258,14,0,3,2,3
1,0,1,1,0,1,1,2,1,47,9,226,17,1,3,1,0
2,1,2,1,0,2,0,2,1,214,148,55,11,0,2,2,1
0,1,2,1,0,1,0,2,0,151,195,242,3,0,3,0,3
1,1,1,1,1,2,1,0,1,213,24,248,13,0,2,2,0
2,0,2,1,0,1,2,1,0,211,152,282,13,0,3,1,0
0,0,0,0,1,1,2,2,0,81,26,18,14,0,3,3,0
2,0,0,2,1,1,1,0,0,19,190,117,6,0,1,3,0
2,0,2,1,1,2,1,0,1,157,186,35,17,0,3,2,3
0,0,1,2,1,2,1,1,0,80,217,49,3,0,3,0,1
1,1,2,2,0,0,1,0,1,64,68,231,3,1,1,1,3
2,1,0,2,0,1,2,2,1,157,202,221,1,0,2,3,0
0,0,2,2,1,1,2,1,1,194,206,62,1,0,1,3,2
2,1,1,1,0,2,0,0,1,195,94,112,3,1,3,2,3
0,0,1,1,0,2,1,0,1,81,11,104,1,0,1,1,0
1,0,0,0,0,0,1,0,1,66,33,108,24,0,1,3,1
1,0,2,2,0,0,0,1,0,101,18,238,9,0,3,3,0
2,1,0,0,1,1,1,2,0,109,9,159,5,0,2,1,3
1,0,0,1,0,1,1,2,1,194,95,199,2,0,1,0,2
0,0,2,2,1,0,1,2,0,87,117,116,6,0,2,2,3
2,0,0,0,1,0,1,1,1,148,139,271,5,0,2,2,1
2,0,1,0,1,0,1,0,0,29,75,44,22,1,3,3,0
1,0,0,0,0,2,2,1,0,22,91,205,2,0,2,3,1
0,0,1,1,1,0,0,2,0,36,72,281,19,1,3,2,1
0,1,1,1,1,1,1,2,0,141,47,117,17,0,1,3,1
0,0,2,1,0,0,1,1,1,67,45,116,26,1,3,0,1
2,1,0,1,1,1,1,0,0,72,39,246,1,0,3,2,0
1,1,2,1,1,2,0,0,0,50,171,175,3,0,3,3,1
0,1,0,2,1,2,0,1,1,116,33,288,7,0,2,0,1
2,0,1,2,1,2,2,2,1,200,175,49,16,0,3,3,2
0,1,0,0,1,0,2,0,1,37,194,265,22,1,1,2,1
2,1,2,1,0,1,2,1,0,198,68,1,8,0,2,3,0
2,1,1,0,1,1,1,0,1,10,136,8,16,1,1,3,2
1,0,0,1,1,2,0,0,1,51,180,247,17,0,2,2,0
0,0,0,1,1,2,2,1,0,220,168,61,14,0,2,1,0
1,1,2,2,0,1,0,2,1,77,172,227,12,0,1,3,1
1,0,0,1,0,1,2,2,1,200,53,264,8,0,1,2,1
1,0,0,2,0,1,0,0,1,221,22,6,15,1,3,1,2
1,1,0,1,0,0,2,2,0,156,182,110,9,0,1,3,1
2,1,2,2,0,2,0,1,0,31,62,241,26,1,3,2,0
2,0,0,1,0,1,2,1,0,151,166,76,24,0,2,3,1
1,1,2,2,1,1,2,1,1,104,106,196,17,0,3,2,3
1,0,2,2,0,2,0,2,0,56,122,124,5,0,2,3,1
2,0,1,2,1,1,1,0,1,129,146,100,18,0,2,1,3
0,0,1,1,1,1,0,1,1,21,115,9,19,0,3,3,0
2,0,2,0,0,2,1,1,1,42,17,281,3,1,3,3,0
2,0,0,0,0,1,2,0,1,66,136,15,19,0,3,1,2
1,1,0,0,1,2,2,1,0,190,108,65,15,1,1,0,1
1,0,0,1,1,1,0,1,1,91,196,186,24,0,1,1,0
2,1,0,2,1,1,1,0,0,131,198,274,1,0,2,2,0
0,1,1,1,0,2,1,0,0,61,176,230,22,0,2,0,1
1,0,0,2,1,1,1,0,0,35,143,66,14,0,3,1,3
1,0,0,0,1,1,1,2,0,45,144,20,5,0,2,0,0
2,1,0,2,1,1,1,1,1,205,132,147,12,0,3,2,1
2,1,1,2,0,1,2,0,0,197,202,95,17,0,2,2,1
2,0,2,2,1,0,2,0,1,55,73,254,24,0,2,2,1
0,0,1,1,1,1,2,1,0,84,145,93,6,0,1,1,1
0,1,0,2,1,0,1,1,1,10,122,107,20,0,2,1,1
2,1,1,0,1,0,2,0,1,141,65,285,23,0,2,0,0
1,1,0,2,0,2,2,0,0,115,57,196,0,0,3,2,1
0,1,2,2,1,0,2,1,0,28,101,191,24,0,3,0,1
0,0,0,2,0,2,2,2,1,141,119,72,27,0,3,0,3
1,1,1,0,1,2,2,2,0,23,32,311,0,0,1,2,0
0,0,2,0,0,2,0,2,1,202,130,214,11,0,3,2,2
1,0,0,0,1,1,1,2,0,61,114,155,21,0,3,3,2
2,0,1,0,1,2,2,0,0,103,143,213,26,0,1,3,1
1,0,0,2,0,0,2,1,1,89,180,268,9,1,1,3,2
1,0,0,0,1,1,1,2,0,123,104,130,15,1,3,0,2
0,1,2,0,0,2,2,2,1,43,96,8,8,0,1,3,3
2,0,2,1,1,0,1,2,1,73,201,241,26,1,3,2,0
2,0,2,0,1,1,0,1,1,129,3,132,8,0,2,2,3
1,1,2,1,1,0,0,2,1,86,5,262,16,0,0,0,2
2,1,0,0,1,0,1,2,1,117,44,80,17,0,3,1,1
2,1,0,2,0,0,2,2,1,85,107,168,22,0,3,2,0
0,1,0,2,0,0,2,1,1,123,107,190,7,0,3,1,0
1,1,0,2,1,0,2,1,0,125,1,140,25,0,0,0,1
0,1,2,0,1,2,2,0,1,98,140,242,23,0,2,0,1
2,0,1,2,1,2,1,2,0,23,162,130,12,1,1,2,2
0,1,2,2,1,2,0,1,1,165,53,144,13,0,3,0,1
2,0,2,0,1,1,2,1,1,205,52,289,12,0,2,3,0
2,0,1,1,0,2,2,1,1,112,198,27,9,0,3,1,2
1,0,0,0,1,2,0,0,0,200,76,35,1,1,1,2,0
1,0,0,0,1,0,2,0,1,128,211,285,18,0,3,2,1
2,1,2,0,1,0,0,1,1,191,60,202,22,1,1,0,0
2,0,0,1,1,0,2,2,1,172,62,8,1,0,3,0,3
2,0,1,0,1,0,0,2,0,159,128,109,7,0,2,1,0
0,0,2,1,1,0,0,2,1,161,204,40,1,0,1,2,1
2,1,2,2,1,1,1,2,0,161,87,5,5,0,2,3,0
0,0,1,0,1,0,2,1,0,18,36,205,11,0,3,1,2
1,1,1,1,0,0,1,2,1,102,1,31,16,0,3,3,3
2,1,1,2,0,0,2,0,0,173,189,300,9,0,3,0,3
0,0,2,1,1,1,2,0,0,100,137,66,14,1,1,1,2
2,1,0,0,0,2,2,2,0,140,88,274,23,0,2,2,0
2,1,2,0,1,1,2,0,0,78,189,135,16,1,3,3,1
1,0,0,2,0,0,2,0,1,76,76,124,17,0,2,0,3
0,0,0,0,0,2,2,0,1,129,174,41,11,0,0,2,0
0,0,2,1,0,2,1,1,1,66,86,221,15,1,3,2,2
2,1,0,0,1,0,1,0,1,113,36,75,10,0,1,3,0
1,1,0,0,0,1,2,1,1,163,172,142,5,0,2,1,1
0,0,1,2,0,2,0,0,1,147,112,281,16,0,3,1,1
0,1,0,1,1,2,0,0,0,49,129,293,22,0,1,0,1
1,0,0,2,0,2,1,0,1,168,41,302,26,0,3,3,2
0,1,0,0,1,1,0,2,1,217,30,95,23,0,2,3,0
0,1,2,0,0,1,1,1,1,63,221,184,13,1,1,3,1
0,0,2,2,0,0,1,0,1,211,87,76,4,1,3,0,0
1,1,2,2,1,0,2,1,0,34,23,221,0,0,0,3,0
2,1,0,0,1,0,1,0,0,147,153,298,16,1,1,1,0
0,0,2,1,0,1,2,1,0,123,206,214,22,0,2,2,0
2,1,2,0,1,0,0,2,0,197,209,76,12,0,2,1,3
2,1,0,1,0,1,0,1,0,167,107,194,25,0,2,0,0
1,0,0,0,1,0,2,2,1,3,45,299,11,0,3,3,3
1,1,2,1,1,0,1,0,0,153,48,121,20,1,3,1,1
2,1,0,2,0,1,0,2,0,222,157,13,1,0,3,3,3
0,0,1,2,0,1,2,1,1,210,30,307,2,0,0,3,1
1,0,0,2,1,1,0,0,0,85,107,18,2,0,3,1,3
1,0,0,0,0,1,1,0,0,205,109,42,10,0,2,1,0
2,0,0,0,0,2,2,1,0,196,68,278,22,1,3,1,0
1,0,1,1,1,1,2,0,0,112,54,18,12,1,1,2,1
1,1,2,0,0,0,2,1,0,154,38,205,7,1,3,0,2
0,0,2,0,0,2,1,2,1,141,42,291,18,0,2,2,2
2,0,0,0,1,1,0,1,0,158,167,17,27,0,2,3,3
0,1,2,0,0,1,1,1,0,198,65,166,22,0,1,2,3
2,1,0,2,1,2,1,2,1,179,222,209,20,0,3,2,2
1,1,1,0,1,0,2,0,1,145,75,222,17,0,3,0,0
2,1,0,2,1,2,2,2,0,209,29,207,27,1,3,2,1
0,1,1,2,1,1,0,2,1,35,100,63,18,0,3,3,0
0,1,2,0,1,0,0,2,0,44,68,268,21,0,1,0,0
1,0,1,1,1,2,2,1,0,169,10,181,11,0,2,2,1
0,1,0,0,0,0,2,0,1,136,102,100,18,0,2,1,1
1,1,0,2,1,0,2,1,0,41,113,308,0,1,1,2,2
0,0,2,2,0,1,1,2,0,145,59,167,16,1,3,2,0
2,1,2,0,0,1,2,1,0,73,128,233,13,1,1,1,3
2,0,0,2,0,1,2,0,1,208,51,202,24,1,1,0,1
1,0,0,1,1,0,2,2,0,184,76,39,18,1,1,2,0
2,1,1,1,0,1,2,2,1,182,107,147,1,0,2,1,2
1,0,2,2,1,2,0,1,0,62,194,14,6,0,0,0,0
0,0,1,2,1,1,2,0,1,165,18,278,18,0,2,3,1
2,0,2,1,0,2,1,0,0,44,82,33,1,0,2,0,1
0,0,2,1,0,2,0,2,1,86,118,112,24,0,2,1,0
2,1,1,2,0,1,0,2,0,170,215,143,10,0,3,2,0
2,0,2,0,1,0,1,2,0,38,213,0,21,0,3,0,1
1,1,1,1,1,1,1,2,1,88,174,302,23,0,2,3,2
1,0,1,2,1,1,2,2,0,85,98,269,27,0,2,2,3
0,0,1,1,0,1,2,2,1,107,140,132,10,0,3,3,0
0,1,0,0,1,2,1,1,0,87,196,236,5,0,3,3,1
1,0,1,1,1,0,1,1,0,118,60,246,26,0,3,0,1
0,0,2,0,0,0,1,0,0,183,181,202,3,0,2,0,2
2,1,2,1,0,0,1,1,1,218,78,247,13,0,2,1,1
1,1,2,2,1,1,2,2,1,196,57,50,25,0,2,1,2
0,0,2,0,1,2,0,2,1,204,179,62,20,0,3,3,3
1,1,0,2,1,0,1,1,0,43,14,195,6,0,2,0,1
0,0,0,2,1,2,0,2,1,178,59,33,23,0,3,2,2
0,0,2,2,1,0,2,1,0,52,29,76,21,0,1,2,3
2,0,2,1,1,2,0,2,0,165,113,29,3,0,2,3,0
1,1,1,2,0,1,0,0,0,97,193,130,25,0,3,3,1
0,0,2,2,1,1,1,0,1,113,87,228,25,0,3,0,0
2,1,2,2,0,0,0,1,1,95,122,141,9,0,2,0,3
0,0,1,0,0,0,1,0,0,90,40,174,24,0,3,1,0
1,0,2,2,1,2,2,2,0,219,147,127,24,0,3,3,1
0,0,2,0,0,0,0,1,1,90,32,306,1,0,2,2,1
1,0,2,2,1,2,0,1,0,121,4,39,7,0,2,1,0
2,1,0,2,1,2,1,0,0,143,26,258,8,0,3,1,1
2,1,1,1,0,1,1,2,0,126,60,40,23,0,2,3,3
0,0,0,0,1,1,1,2,0,193,217,312,10,0,3,2,2
2,1,1,2,0,0,2,2,0,166,98,79,2,0,2,2,0
2,0,0,0,0,0,0,0,1,27,212,185,4,1,3,3,1
2,0,2,0,0,1,0,2,1,128,3,102,16,0,3,3,2
0,1,0,2,0,2,2,0,0,220,34,305,12,0,2,3,1
1,1,2,2,0,1,2,2,0,38,195,46,16,0,3,2,0
0,1,1,2,0,2,1,1,0,196,116,306,8,0,2,2,2
2,1,0,2,1,2,0,2,0,201,66,35,15,0,3,1,1
2,0,1,1,1,2,2,0,0,132,119,164,26,0,3,2,1
1,0,0,2,1,1,0,1,1,14,186,254,1,0,2,0,0
2,1,2,2,0,2,1,1,0,67,148,126,3,0,2,1,2
0,0,2,0,0,1,1,1,1,190,34,57,5,0,0,2,2
2,0,2,2,0,1,1,1,0,141,164,276,23,0,2,0,0
2,1,1,2,1,0,1,0,0,159,166,0,7,0,2,3,0
1,0,0,0,1,1,1,0,1,93,209,11,15,0,3,3,1
1,1,1,2,0,1,2,0,0,28,62,247,20,0,2,3,1
2,1,0,2,1,0,0,1,0,222,156,215,23,1,3,2,3
1,1,1,1,1,2,2,0,0,22,119,204,6,0,3,0,3
2,0,1,1,1,1,1,0,1,169,119,279,21,0,1,1,3
2,1,1,0,0,0,2,2,0,18,84,97,13,0,3,3,0
1,1,0,1,0,2,2,2,0,38,152,239,10,0,3,2,2
1,1,2,1,0,0,2,1,0,17,189,45,21,0,2,2,0
0,0,2,0,0,2,1,1,1,87,78,152,9,0,3,1,1
0,1,1,0,1,2,0,1,0,202,193,28,26,0,1,3,1
1,0,0,2,0,2,2,1,0,63,67,18,24,0,1,2,0
1,0,1,0,0,2,2,1,1,162,138,31,17,0,3,3,0
0,1,0,1,1,0,0,0,1,164,218,197,21,0,3,1,3
2,1,2,2,0,1,1,2,0,154,34,225,18,0,2,0,2
0,0,0,1,1,0,0,2,0,153,173,229,26,0,2,1,1
0,1,1,2,0,1,0,0,0,72,117,55,1,0,3,2,1
2,0,0,1,1,1,2,1,0,75,125,173,24,0,3,3,1
1,0,2,1,1,2,0,2,1,210,95,224,5,1,3,1,3
2,0,2,2,0,2,0,1,0,130,188,67,22,0,3,2,2
0,0,1,1,0,0,2,2,1,191,189,267,15,0,2,1,3
2,1,1,1,0,1,0,0,0,22,189,21,13,0,1,2,3
0,0,0,1,1,1,1,2,0,16,19,309,24,0,1,3,0
2,1,2,1,1,0,0,2,1,50,202,213,23,1,1,1,1
1,1,2,1,1,2,1,2,1,12,9,54,4,1,1,3,1
0,1,1,1,1,2,1,1,1,42,15,291,11,1,1,2,3
1,1,1,1,0,2,1,1,1,152,7,28,25,0,2,0,3
2,0,1,1,1,1,2,1,1,94,103,90,9,1,3,3,3
2,0,1,1,0,2,0,2,0,150,222,95,2,0,3,2,0
0,0,0,1,0,2,0,1,0,147,173,184,19,0,2,3,0
2,1,1,1,0,0,0,0,1,96,63,222,6,0,0,0,1
1,1,0,2,1,0,2,1,1,31,40,258,8,0,3,3,3
0,1,2,0,1,1,0,0,1,83,173,194,18,0,3,2,2
1,0,0,0,0,1,1,0,0,93,38,129,6,0,3,3,1
1,0,2,2,0,0,1,2,0,147,39,135,16,0,1,1,3
2,0,2,1,0,1,2,2,1,111,207,122,26,0,2,1,1
1,1,2,0,1,0,1,1,1,122,188,313,15,0,2,3,1
2,0,1,2,1,1,1,2,0,188,179,17,6,0,1,1,1
0,1,0,1,1,2,0,2,1,188,84,93,6,0,1,1,1
1,0,2,1,1,2,2,2,1,125,62,315,10,0,0,0,0
0,0,1,0,0,2,1,1,1,133,150,72,13,1,1,2,0
2,1,0,2,1,1,2,0,0,104,76,180,0,0,3,0,0
0,0,1,2,0,2,1,1,1,42,192,261,25,0,3,3,1
0,0,0,1,0,2,2,1,0,167,78,313,20,0,2,1,0
0,0,1,2,1,1,1,2,1,174,100,264,13,0,3,2,3
2,1,0,2,1,2,2,0,1,54,9,265,21,0,1,0,1
1,0,2,2,1,2,1,1,0,26,108,245,0,0,2,1,3
0,0,1,2,0,2,0,2,1,158,177,177,15,0,2,3,0
1,1,1,1,1,1,1,1,0,206,218,31,8,0,3,1,1
1,0,1,1,0,1,1,1,0,16,52,208,4,1,3,3,0
0,0,0,1,0,2,1,2,0,20,64,172,26,0,2,2,2
2,1,2,2,1,1,2,1,0,208,71,171,1,0,0,3,0
2,1,1,0,1,2,0,1,0,153,139,116,8,0,1,3,2
0,0,1,1,0,1,1,0,0,125,137,21,14,0,2,1,2
1,0,0,2,0,1,1,0,1,191,215,3,2,0,3,2,0
1,0,2,2,0,2,0,1,0,130,191,220,17,0,2,1,0
1,1,2,2,1,0,1,2,0,212,4,299,23,0,2,0,0
0,0,1,0,1,2,1,0,1,51,167,44,10,1,3,3,1
0,0,0,1,1,0,0,1,1,43,166,179,16,0,1,0,2
0,0,0,0,1,2,1,0,1,76,153,305,3,1,1,3,2
0,0,0,0,1,2,0,0,0,124,214,296,27,0,3,1,0
1,1,0,0,0,0,1,0,0,60,56,220,16,0,0,2,2
1,0,1,0,0,2,2,2,0,214,20,44,23,0,2,3,1
0,0,1,2,0,0,1,0,1,21,84,309,12,1,1,3,3
2,1,1,0,0,2,0,1,0,79,57,57,21,0,2,1,0
0,0,0,0,0,0,1,1,1,43,220,93,24,0,3,3,2
2,1,0,0,1,1,0,2,1,18,54,7,9,0,3,1,0
0,1,2,1,0,2,1,0,1,197,198,106,25,0,1,1,3
0,1,2,0,0,0,2,2,0,139,132,220,5,0,2,2,0
1,1,0,2,1,1,2,2,1,69,76,285,13,0,3,1,1
0,1,0,0,1,1,0,0,1,204,218,86,12,0,2,0,0
2,1,2,0,0,1,2,0,1,19,111,151,3,0,1,3,0
0,1,2,0,1,0,0,2,1,223,111,311,17,0,1,1,2
2,0,0,0,0,0,0,2,0,218,153,82,27,0,3,0,3
1,0,1,1,1,2,2,0,1,221,29,135,6,0,3,0,0
2,0,0,0,1,1,2,2,1,48,198,16,3,0,1,0,1
1,0,0,0,1,1,1,0,0,15,198,304,9,1,3,1,0
0,1,2,1,0,1,1,1,0,138,200,155,11,0,2,1,1
0,0,2,1,0,2,1,1,1,2,214,199,6,1,3,2,1
0,1,2,1,1,1,0,2,0,11,78,301,20,0,2,3,2
0,0,1,2,0,1,2,0,1,148,3,178,21,0,2,1,2
1,0,2,2,1,2,2,2,0,139,38,24,0,0,2,1,2
2,1,0,1,1,0,2,2,0,56,120,151,7,0,3,2,0
2,1,0,1,0,2,1,2,0,99,80,92,21,0,1,0,3
1,1,0,1,1,0,2,2,1,86,183,295,13,0,3,3,1
0,1,0,1,1,0,2,1,1,15,125,174,1,0,2,2,2
1,1,2,1,1,1,2,1,0,193,117,138,1,0,1,2,1
1,1,0,1,1,1,2,0,1,39,125,42,14,0,1,1,0
1,1,2,2,0,0,2,0,0,195,141,3,21,0,3,0,0
0,1,2,0,1,0,1,1,1,157,174,208,15,0,2,1,1
1,0,1,0,0,2,2,1,0,34,105,294,27,0,3,3,2
2,1,2,1,1,1,1,1,0,83,167,200,11,1,3,2,3
0,0,1,2,1,1,1,2,1,194,95,95,20,0,1,2,2
2,0,0,1,1,0,0,0,1,92,12,104,25,0,3,0,3
1,1,2,1,1,2,1,2,1,104,148,243,21,0,3,1,1
1,0,1,1,0,2,2,0,1,15,216,57,5,0,3,0,1
1,0,1,2,1,0,1,1,0,11,220,144,4,1,3,1,3
1,1,1,2,0,1,2,0,1,23,159,298,2,0,3,3,2
0,0,0,1,1,0,0,1,1,48,191,36,22,0,3,1,1
0,1,0,2,0,1,2,1,1,44,221,183,11,0,3,3,1
2,1,1,0,1,0,1,1,1,150,158,93,11,0,2,2,1
2,0,1,0,1,0,1,2,1,205,186,246,13,0,2,0,2
2,1,0,1,0,1,2,1,0,168,14,228,27,1,3,1,2
1,1,1,0,1,2,0,1,1,79,162,274,13,0,2,2,1
2,0,1,2,1,1,0,2,1,121,112,53,24,0,3,0,1
0,1,2,0,1,2,2,2,1,71,24,89,20,0,0,0,0
0,1,2,0,0,0,2,2,0,173,211,72,17,0,2,1,2
1,0,1,2,1,0,1,0,1,222,168,222,1,0,2,1,3
1,0,2,0,0,0,0,1,0,1,46,64,0,1,3,2,2
1,0,2,0,1,0,2,1,1,122,163,230,12,0,2,3,0
0,1,0,0,0,1,1,2,0,156,76,268,26,0,2,1,1
2,0,0,0,1,2,0,0,1,200,72,88,18,0,2,3,0
0,1,1,1,0,2,1,0,0,214,92,128,20,1,1,0,2
0,1,0,1,1,2,1,2,0,59,210,111,1,0,1,3,3
1,1,2,0,0,0,1,1,0,109,157,24,6,0,3,0,1
2,0,0,2,0,2,2,0,1,144,72,205,24,0,2,1,1
0,0,1,1,0,2,2,1,0,203,28,228,5,0,3,2,2
0,0,2,0,0,0,0,2,0,192,199,187,3,1,1,0,2
0,0,1,1,1,2,1,1,1,202,87,288,22,1,3,3,0
2,1,2,1,1,2,2,1,1,159,205,202,17,0,2,2,0
2,1,2,2,0,2,2,1,0,170,111,201,7,0,2,2,2
1,0,0,1,1,0,2,1,0,183,8,163,4,0,1,3,1
2,1,2,1,0,2,2,1,1,145,43,21,18,0,3,0,1
0,1,1,2,0,2,0,2,1,169,139,175,1,0,2,3,3
2,1,1,0,0,2,2,2,0,212,113,93,21,0,2,1,0
1,1,2,2,0,2,2,2,1,216,48,8,10,1,3,3,1
1,1,2,2,1,1,2,1,0,213,75,125,25,0,2,1,2
1,1,1,0,1,0,2,1,1,179,211,280,19,1,1,2,3
1,1,2,2,0,2,0,0,1,164,64,198,17,0,3,3,0
1,1,1,2,1,0,1,2,1,223,104,275,27,0,3,2,0
2,1,2,2,1,0,1,0,0,43,111,207,0,0,2,1,3
2,1,0,0,0,1,0,1,0,166,45,105,22,0,2,0,1
1,0,0,2,1,1,2,1,1,155,86,218,0,0,2,3,3
0,0,0,2,1,1,1,2,1,185,120,281,9,0,3,0,1
2,1,1,1,0,0,0,0,1,28,38,211,4,1,1,1,3
0,0,1,0,1,2,1,1,1,188,198,63,4,0,3,1,1
1,1,0,1,0,2,1,1,0,174,126,148,2,0,3,0,1
1,1,2,1,1,1,0,2,0,75,134,282,20,0,2,2,1
0,1,0,2,0,2,0,0,1,67,73,13,8,0,1,0,2
0,1,2,2,1,1,1,0,1,55,74,76,18,1,1,3,3
0,1,1,2,0,0,1,0,0,152,196,89,24,0,0,1,0
1,0,1,2,0,2,2,0,1,99,208,229,5,0,2,1,0
1,0,0,1,0,0,0,1,1,181,218,172,8,0,2,0,2
0,1,1,1,0,1,2,0,0,42,1,239,8,0,2,3,3
0,0,1,0,1,0,0,2,1,66,176,114,16,0,1,2,0
1,0,1,2,1,2,0,0,1,164,19,252,13,0,3,2,1
2,1,1,0,1,1,1,2,1,107,34,246,16,0,2,2,2
0,1,2,1,0,2,0,1,0,168,181,118,22,1,1,1,0
0,1,0,0,0,0,2,2,0,200,36,6,5,0,1,3,0
1,1,1,0,0,0,1,0,0,75,100,23,2,1,3,1,2
1,0,1,1,0,2,1,1,1,161,132,113,4,1,3,3,2
0,1,2,2,0,0,0,0,0,49,181,145,5,0,2,3,3
2,1,0,1,0,2,0,2,0,179,216,144,6,0,2,2,2
2,0,1,1,1,0,0,0,1,124,112,30,7,1,1,0,1
1,0,0,2,1,2,2,2,1,41,184,213,3,1,3,3,1
